"brewery_name","brewery_id","beers","beers_id","n_beers","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews"
"Valkyrie Brewing",683,"[""Sylvan Springs"",""Big Swede"",""Mørketid"",""Horse Piss Beer"",""J.S. Helles Bock"",""Copperhead"",""Queen Victoria's Secret IPA"",""Rauch"",""Whole Stein"",""Mjød"",""Weathertop Wheat"",""Honey Moon"",""Hot Chocolate"",""Berserk"",""Honey Pale Ale"",""Juleøl"",""Lime Twist"",""Abby Normal"",""Dim Whit"",""Blonde"",""Vienna Woods"",""Invador Dopplebock""]","[""6096"",""3679"",""29579"",""23950"",""3046"",""5974"",""11511"",""3920"",""3753"",""12001"",""22918"",""3045"",""21071"",""5850"",""12207"",""2647"",""25004"",""8788"",""11957"",""5849"",""5976"",""3047""]",22,3.3704347826087,3.46521739130435,3.51739130434783,3.32,3.36695652173913,575
"Valley Brewing Company",5411,"[""Uberhoppy IPA"",""Cobra-Hood IPA"",""Blueberry Ale"",""Old Inventory Barley Wine"",""Decadence 12 Cuvee Speciale"",""Calambic"",""Decadent Darkness"",""Grand Cru"",""Decadence Pomegranate Saison"",""Luna Blanca"",""West Coast Style IPA"",""Apricot Ale"",""India Black Ale"",""Olde Inventory Barley Ryne (Redhead)"",""Indian Red Ale"",""Black Cat Stout"",""London Tavern Ale"",""Russian Imperial Stout"",""Decadent Evil Belgian Style Golden Ale"",""Dark Lager""]","[""35398"",""39190"",""61112"",""55798"",""42608"",""56368"",""56391"",""43873"",""55538"",""42613"",""67692"",""39193"",""54190"",""39159"",""39189"",""39186"",""39188"",""46548"",""55695"",""51592""]",20,3.92669172932331,3.96240601503759,3.91917293233083,3.8890977443609,3.99248120300752,266
"Valley Forge Brewing Company",746,"[""Fall Bock"",""ESB"",""Regiment Pale"",""Winter Lager"",""Imperial Stout"",""Chocolate Cherry Stout"",""Peach Wheat"",""Raspberry Wheat"",""Nut Brown Ale"",""Kings Gold Ale"",""Scottish Ale"",""Oktoberfest""]","[""13725"",""5576"",""2286"",""16392"",""2291"",""23372"",""9015"",""9331"",""16394"",""2285"",""10238"",""5946""]",12,3.59090909090909,3.43181818181818,3.63636363636364,3.38636363636364,3.40909090909091,22
"Vancouver Island Brewery",492,"[""Victoria Lager"",""Blonde Ale"",""West Coast Wheat"",""Wolf's Scottish Cream Ale"",""Hermann's Dark Lager"",""Hermannator Ice Bock"",""Piper's Pale Ale"",""Sea Dog Amber Ale""]","[""1400"",""13082"",""42775"",""9994"",""11880"",""1401"",""1399"",""56900""]",8,3.78125,3.55625,3.73125,3.7125,3.8125,80
"Victory Brewing Company",345,"[""HopDevil Ale"",""Golden Monkey"",""Kölsch Ale"",""Prima Pils"",""Ten Years Alt"",""St. Victorious"",""Festbier"",""Moonglow Weizenbock"",""Storm King Stout"",""Hop Wallop"",""Yakima Glory"",""V-Twelve"",""CBC Saphir Pils"",""V-Ten"",""Workhorse Porter"",""Mad King's Weiss"",""Saison Du BUFF"",""Uncle Teddy's Bitter"",""Baltic Thunder"",""Braumeister Pils"",""Victory Resolution Porter"",""Gassy Jack Bitter"",""132 Cents IPA"",""Whirlwind Witbier"",""Almost Anton's Lager"",""UKPA (English Pale Ale)"",""Braumeister Pils (Sladek Hops)"",""Victory Wiesen"",""V-Grand Cru"",""Donnybrook Stout"",""Sunrise Weiss"",""Saison"",""Smokin' Oats"",""Ranch S IPA"",""Harvest Pils"",""Zeltbier"",""Braumeister Pils - Saaz"",""Rauch Porter"",""Lizardbock"",""Otto Ale"",""Helios  (V Saison)"",""Dark Intrigue"",""Black IPA"",""Schwarz Pils"",""CBC Saphir Weiss"",""Victory Vienna Lager"",""Gold Rush Ale"",""Victory Dark Mild"",""Braumeister Pils- Tettnang"",""Abbey Six"",""Scarlet Fire Rauchbier"",""V-Saison"",""Headwaters Pale Ale"",""Tettnanger Pils"",""Victory Lager"",""Throwback Lager"",""Dampf Bier"",""Hallertauer Pils"",""Hersbrucker Pils"",""Dr. Decibels Brown Ale"",""Tripilsner"",""D-Town Brown"",""Strangeways Golden Ale"",""USPA (American Pale Ale)"",""Sunset Dunkleweizen"",""Bottom's Up Brown"",""Vista Farms Harvest Ale 2009"",""Altbier"",""CBC Hollerdauer Bavarian Pale Ale"",""Victory ESB"",""Victory Village"",""CBC Braumeister Pils Select (Tettnanger Hops)"",""Scarlet Sunset"",""Braumeister Pils (Spalt Hops)"",""Milltown Mild"",""CBC Herkules IPA"",""CBC Hersbrucker Belgian Pale Ale"",""Saphir Pils"",""Sticke'y Monkey"",""Summer Love"",""Scarlet Moon"",""Bags Packed Porter"",""CBC Hallertauer Belgian Pale Ale"",""Sapphire Edelbock"",""Abbey 8"",""Vista Farms Harvest Ale 2008"",""Wild Devil"",""Old Horizontal"",""St. Boisterous"",""Braumeister Harvest Pils"",""Pursuit Of Pale Ale"",""Victory Dark Lager"",""Abbey 5"",""Victory Harvest Ale"",""Saphire Ale"",""CBC Smaragd Belgian Pale Ale"",""Hercules""]","[""1005"",""1003"",""12575"",""1010"",""27688"",""1012"",""1017"",""1008"",""1013"",""14916"",""46385"",""8998"",""50806"",""6304"",""4174"",""1006"",""61351"",""4173"",""40443"",""18867"",""21423"",""60437"",""44905"",""1015"",""44619"",""21811"",""61952"",""39018"",""10436"",""35644"",""1014"",""67432"",""56742"",""76370"",""73900"",""62896"",""28157"",""48278"",""68649"",""74055"",""47776"",""63860"",""67433"",""50637"",""51011"",""17730"",""44620"",""17793"",""66871"",""36736"",""9500"",""24759"",""66281"",""11332"",""1002"",""23055"",""44296"",""1004"",""6476"",""32742"",""29593"",""22803"",""56299"",""21810"",""4175"",""56426"",""53722"",""20579"",""58051"",""4172"",""60841"",""42801"",""62197"",""42802"",""8605"",""49544"",""58473"",""44621"",""64832"",""59987"",""44623"",""44965"",""58475"",""36689"",""48218"",""45462"",""42546"",""1009"",""1011"",""26384"",""56363"",""1016"",""55154"",""33012"",""42736"",""58472"",""50453""]",97,3.99639379733141,3.91770130338468,3.97769306063572,3.95273298645098,4.01730977280923,19411
"Vierling Restaurant & Marquette Harbor Brewery",2093,"[""Peach Wheat"",""ESB"",""Presque Isle Pilsner"",""Stout"",""Blueberry Wheat"",""American Lager"",""Coffee Porter"",""Scottish Ale"",""Vanilla Porter""]","[""9780"",""21995"",""24372"",""9778"",""12532"",""56697"",""21994"",""34159"",""56699""]",9,4,3.7,3.7,3.625,3.8,20
"Vino's Brewpub",1305,"[""Firehouse Pale Ale"",""Pinnacle IPA"",""Schwarzbier"",""Imperial Stout"",""Ouachita ESB"",""Oktoberfest"",""Oatmeal Stout""]","[""3532"",""4995"",""21843"",""22805"",""23634"",""23635"",""35726""]",7,3.75862068965517,3.53448275862069,3.75862068965517,3.75862068965517,3.63793103448276,29
"Vintage 50 Restaurant And Brew Lounge",15042,"[""Crazy Ivan"",""Porter"",""Oatmeal Stout"",""Hefe Weizen"",""Punkinator"",""Irish Stout""]","[""47939"",""38646"",""39344"",""52271"",""45682"",""36867""]",6,4.2,3.75,4,3.8,4,10
"Vintage Brewing Company",22243,"[""Oktoberfest"",""Spring Bock"",""Rye IPA"",""Rye Of The Tiger"",""IPA""]","[""63440"",""70815"",""62843"",""63421"",""58155""]",5,3.41666666666667,3.58333333333333,3.41666666666667,3.58333333333333,3.33333333333333,6
"Voodoo Brewing Company",13371,"[""Voodoo Love Child"",""White Magic Of The Sun"",""4 Seasons IPA"",""Black Magick"",""Wynona's Big Brown Ale"",""Cowbell Imperial Oatmeal Milk Stout"",""Gran Met"",""Headless Horseman"",""Trapped Under Eisbock"",""Got Gas? Nitro IPA"",""PILZILLA"",""Big Black Voodoo Daddy"",""Jungle De Rus (Stillwater / Voodoo Collaboration)""]","[""31546"",""31550"",""38805"",""31547"",""31551"",""54620"",""31545"",""74347"",""70022"",""51442"",""31549"",""31548"",""59061""]",13,3.93348982785602,3.99217527386541,4.02112676056338,3.9170579029734,4.02856025039124,1278
"W.H. Brakspear & Sons plc",806,"[""Live Organic"",""Brakspear Oxford Gold"",""Brakspear Bitter"",""Special"",""Triple"",""Vintage Henley"",""Brakspear Vintage Ale 1999""]","[""12480"",""39631"",""4064"",""2573"",""24419"",""4102"",""4569""]",7,3.84263959390863,3.67258883248731,3.7741116751269,3.67766497461929,3.69796954314721,197
"Wachusett Brewing Company",20,"[""Wachusett Black Shack Porter"",""Wachusett Nut Brown Ale"",""Wachusett Larry"",""Quinn's Amber Ale"",""Green Monsta Ale"",""Wachusett Summer"",""Wachusett IPA (India Pale Ale)"",""Wachusett Blueberry Ale"",""Green Monsta IPA"",""Wachusett Country Pale Ale"",""Wachusett Octoberfest Ale"",""Wachusett California Style IPA"",""Wachusett Winter Ale"",""Wachusett Milk Stout"",""Wachusett Ryde"",""Wachusett Imperial Pumpkin Ale"",""Wachusett Belgian Style White""]","[""24"",""3343"",""51428"",""27"",""17377"",""38474"",""23"",""2190"",""66886"",""2415"",""26"",""56928"",""2259"",""61949"",""44578"",""72137"",""57933""]",17,3.80098934550989,3.6251902587519,3.80060882800609,3.67199391171994,3.69786910197869,1314
"Wadworth and Company Ltd.",2749,"[""Czech Mate"",""Horizon"",""Bishop's Tipple"",""6X"",""Swordfish""]","[""30637"",""49962"",""24919"",""8364"",""71146""]",5,3.51612903225806,3.44354838709677,3.62096774193548,3.45161290322581,3.5241935483871,62
"Wagner Valley Brewery",611,"[""Sled Dog Dopplebock"",""India Pale Ale"",""Captain Curry's ESB"",""Caywood Station Oatmeal Stout"",""Dockside Amber Lager"",""Sugar House Maple Porter"",""Grace House Honey Wheat"",""Dunkelweizen"",""Summer Sail Hefe Weizen"",""Seneca Trail Pale Ale"",""Oatmeal Stout"",""Coffee Porter"",""Mill Street Pilsner"",""Sled Dog Trippel Bock""]","[""2890"",""6747"",""4938"",""4939"",""4931"",""4940"",""4926"",""15727"",""5421"",""4937"",""36963"",""33470"",""4928"",""9131""]",14,3.67032967032967,3.64505494505494,3.74395604395604,3.61538461538462,3.67912087912088,455
"Waimea Brewing Company",948,"[""Luau Lager"",""Napali Pale Ale"",""Captain Cook's Original IPA"",""Pakala Porter"",""Waimea Bay Pale Ale""]","[""18520"",""21454"",""58497"",""21456"",""19640""]",5,3.59322033898305,3.45762711864407,3.5593220338983,3.51694915254237,3.52542372881356,59
"Walking Man Brewing Co.",4983,"[""Homo Erectus"",""Walking Man IPA"",""Black Cherry Stout"",""Hoptoberfest"",""Old Stumblefoot"",""High Road Scotch Ale"",""Iron Man IPA"",""Jaywalker Imperial Stout"",""Pale Strider"",""Walking Stick Stout"",""Knuckle Dragger""]","[""12495"",""17267"",""17251"",""26016"",""21299"",""17282"",""58533"",""18137"",""17280"",""17260"",""15257""]",11,4.11082474226804,4.05927835051546,4.05154639175258,4.05927835051546,4.11855670103093,194
"Walnut Brewery",5892,"[""Tripel Threat"",""Barley Wine"",""Old Elk Brown Ale"",""Big Horn Bitter"",""Devil's Thumb""]","[""55610"",""21034"",""18094"",""18095"",""35314""]",5,3.56666666666667,3.56666666666667,3.56666666666667,3.33333333333333,3.5,15
"Walnut Creek Alehouse (Pyramid)",2179,"[""Pyramid Hefe Weizen"",""Apricot Weizen"",""MacTarnahan's Blackwatch Porter"",""Pyramid IPA"",""Pyramid Amber Weizen""]","[""25441"",""25440"",""25448"",""25444"",""25445""]",5,3.415,3.1225,3.4225,3.235,3.2125,200
"Warbird Brewing Company",10673,"[""T-6 Red Ale"",""Thunderbolt Wheat"",""Warhawk Pale Ale"",""Warbird"",""Shanty Irish"",""Mustang Gold Ale""]","[""21380"",""37177"",""36418"",""41015"",""47287"",""37457""]",6,3.69642857142857,3.34285714285714,3.6,3.43571428571429,3.46428571428571,140
"Warsteiner Brauerei",360,"[""Warsteiner Premium Verum"",""Warsteiner Premium Dunkel"",""Warsteiner Premium Cola"",""Warsteiner Premium Oktoberfest"",""Warsteiner Premium Fresh"",""Warsteiner Premium Radler"",""Warsteiner Premium Lemon"",""Warsteiner Premium Orange""]","[""935"",""1611"",""43457"",""12451"",""2140"",""43901"",""25217"",""41817""]",8,3.60387984981227,3.19524405506884,3.41020025031289,3.36326658322904,3.36389236545682,1598
"Wasatch Brew Pub",7402,"[""The Devastator Double Bock"",""White Label"",""Winterfest"",""Polygamy Porter"",""Bobsled Brown"",""Pumpkin"",""Nitro Cream Ale"",""Summerbrau Lager"",""Hop Rising"",""Christmas Ale""]","[""48148"",""53010"",""64727"",""43893"",""48530"",""73498"",""49748"",""55890"",""66763"",""34343""]",10,3.44360902255639,3.35338345864662,3.52631578947368,3.32330827067669,3.3984962406015,133
"Watch City Brewing Co.",211,"[""Blackdogg Oatmeal Stout"",""Frostbite Winter Ale"",""Saturnalea Solstice Ale"",""Bombed Blondeshelle Tripel"",""Welcome Back Porter"",""Shillelagh Irish Red Ale"",""Chocolate Thunder Porter"",""Hops Explosion IPA"",""38 Schilling Scottish Ale"",""Totem Pale Ale"",""Midnight Munich Lager"",""Obscurite Tripel Brown"",""FNA IPA"",""Wit's End Wit"",""Opening Day IPA"",""Clocktoberfest Lager"",""Titan Ale"",""Tick Tock Golden Ale"",""Vanilla Cream Ale"",""Mia Bock Spring Lager"",""Skye High Scotch Ale"",""Saturnalea Grand Cru"",""MonkyMonk Saison"",""Jack Horner's Plum Wit"",""Zok's Baltic Porter"",""Summer Ale"",""Lunar Shine Burley Whine"",""Stout"",""Wheat IPA"",""Mocha Java Stout"",""Kingpin Imperial Stout"",""Skye High Scotch Strong Ale"",""Clockwork Summer Ale"",""Moody Street Stout"",""Mongrel IPA"",""Pie Eyed Pumpkin Ale"",""Buster Nut Brown Ale""]","[""17822"",""7595"",""3467"",""9972"",""8685"",""3017"",""1615"",""1616"",""16947"",""1617"",""1985"",""9696"",""20622"",""11725"",""23021"",""1949"",""2603"",""8250"",""61735"",""17039"",""2604"",""17040"",""23059"",""1652"",""14498"",""72025"",""6890"",""51200"",""43042"",""54010"",""2191"",""27834"",""12388"",""3929"",""32281"",""13792"",""19915""]",37,3.9525993883792,3.83333333333333,3.9480122324159,3.84709480122324,3.93272171253823,327
"Water Street Brewery",1910,"[""Bavarian Weiss"",""Raspberry Weiss"",""Pale Ale"",""Honey Lager Light"",""Old World Oktoberfest"",""Amber"",""Brown Ale"",""Dopplebock"",""Munich Lager"",""Espresso Stout"",""Whiskey Stout"",""Irish Stout"",""Water Street Amber"",""Irish Red Ale"",""Imperial Stout"",""Black Lager"",""London Porter"",""Scottish Brown Ale"",""Copper Ale""]","[""10209"",""8076"",""10207"",""10206"",""10210"",""21318"",""54706"",""10211"",""21316"",""53602"",""33877"",""23931"",""8074"",""25397"",""54707"",""21317"",""22265"",""17923"",""64369"",""64177"",""64172"",""64368"",""64367"",""64366"",""64283"",""64365""]",19,3.5,3.34146341463415,3.53048780487805,3.38414634146341,3.36585365853659,82
"Weasel Boy Brewing Company",16285,"[""Bitter Sable Imperial Black IPA"",""Plaid Ferret Scottish Ale"",""River Mink Mild Brown Ale"",""Brown Stoat Stout"",""Weasel Boy Bourbon Barrel Anastasia Russian Imperial Stout"",""Zuur Bruin Fret"",""Weasel Boy Anastasia Russian Imperial Stout"",""Weasel Boy Dancing Ferret India Pale Ale""]","[""49603"",""38687"",""39870"",""44869"",""63948"",""67970"",""41566"",""41924""]",8,4.02307692307692,3.95384615384615,4,3.95384615384615,3.96923076923077,65
"Wedge Brewing Company",17287,"[""Wedge Iron Rail IPA"",""Helles Bock"",""Wedge Paynes Pale Ale"",""Golem"",""Abbey Ale"",""Oatmeal Stout"",""3rd Rail IPA"",""Doppelbock"",""Raspberry Imperial Stout"",""Imperial Stout"",""Community Porter"",""Super Saison"",""Wedge Witbier""]","[""44947"",""46117"",""44949"",""44918"",""48309"",""49026"",""54502"",""48340"",""77244"",""48310"",""48308"",""47821"",""44945""]",13,3.98623853211009,3.87614678899083,3.92660550458716,3.92201834862385,3.9954128440367,109
"Weeping Radish Eco Farm & Brewery",16060,"[""Corolla Gold Helles Lager"",""Kölsch"",""Black Radish Dark Lager"",""Weizen"",""Farm Brew Altbier"",""Dunkleweizen"",""Fest Amber Lager"",""Radler"",""Maibock"",""Oktoberfest"",""Doppelbock"",""Pumpkin Bock"",""OBX Beer""]","[""38780"",""38783"",""38885"",""38846"",""38976"",""49590"",""38883"",""44195"",""37574"",""38847"",""43847"",""45366"",""58979""]",13,3.25157232704403,3.16352201257862,3.5377358490566,3.31761006289308,3.15408805031447,159
"Weissbierbrauerei Hopf",1357,"[""Hopf Helle Weisse"",""Hopf Weisser Bock"",""Hopf Dunkle Weisse"",""Hopf Spezial Weisse"",""Hopf White""]","[""4852"",""3673"",""3672"",""47757"",""9128""]",5,3.87980769230769,3.74278846153846,3.875,3.69711538461538,3.71634615384615,208
"Weisses Bräuhaus G. Schneider & Sohn GmbH",72,"[""Schneider Wiesen Edel-Weisse Mein Grunes"",""Schneider Aventinus"",""Schneider Weisse Original"",""Schneider-Brooklyner Hopfen-Weisse"",""Schneider Weisse Weizenhell (Hefeweizen)"",""Schneider Weisse Kristall"",""Schneider Weisse  Mein Alkoholfreies"",""Schneider Weisse Mein Blondes"",""Schneider Aventinus Weizen-Eisbock"",""Schneider Weisse Tap X Mein Nelson Sauvin""]","[""759"",""224"",""3280"",""37774"",""763"",""3303"",""57077"",""62149"",""1934"",""74625""]",10,4.10459290187891,4.15459290187891,4.04926931106472,4.07964509394572,4.22599164926931,4790
"Wellington County Brewery",618,"[""Trailhead Lager"",""Headstrong Munich Lager"",""Arkell Best Bitter"",""Silver Wheat Ale"",""Iron Duke"",""Wellington IPA"",""County Ale"",""Russian Imperial Stout"",""Special Pale Ale""]","[""8663"",""29842"",""7300"",""58624"",""6238"",""67009"",""1817"",""2188"",""5495""]",9,3.73829787234043,3.53723404255319,3.67021276595745,3.59468085106383,3.62978723404255,470
"Wells & Young's Ltd",664,"[""John Bull Ale"",""Young's Special"",""Wells Banana Bread Beer"",""Young's Waggledance Honey Ale"",""Young's Double Chocolate Stout"",""Young's Special London Ale"",""Young's Oatmeal Stout"",""Young's London Gold (Kew Gold)"",""Wells Bombardier (English Premium Bitter)"",""Wells IPA"",""Young's Winter Warmer"",""Summer Solstice"",""Young's Ram Rod"",""Young's Bitter"",""Wells Premium Lager"",""Courage Russian Imperial Stout"",""Courage Best Bitter"",""Wells Bombardier Satanic Mills"",""Young's Christmas Pudding Ale"",""Wells Bombardier Burning Gold"",""Courage Directors Bitter""]","[""34202"",""4632"",""5488"",""2731"",""73"",""724"",""48050"",""42508"",""1826"",""3299"",""683"",""32047"",""561"",""42187"",""8728"",""12873"",""4024"",""36917"",""7830"",""36962"",""4025""]",21,3.88922275641026,3.80128205128205,4.02784455128205,3.79096554487179,3.87299679487179,4992
"West Virginia Brewing Company",1901,"[""Coal Porter"",""Appalachian Ale"",""Maple Brown Ale"",""Baltic Porter"",""Gristmill Wheat"",""Raspberry Wheat"",""Cheat Mountain Gold"",""Apricot Wheat"",""Alt Bier"",""Old Man Winter"",""Vienna Lager"",""Cherry Wheat"",""Pillowrock Pilsner"",""Neds Pale Ale"",""Blackwater Stout"",""Oktoberfest"",""Irish Stout"",""Christmas Ale"",""Scottish Ale"",""Abbey Ale""]","[""16044"",""6200"",""42758"",""35647"",""7875"",""18565"",""8734"",""38384"",""13565"",""40125"",""42737"",""35333"",""5992"",""5958"",""5957"",""13036"",""9551"",""19518"",""15205"",""42766""]",20,3.82183908045977,3.55172413793103,3.67241379310345,3.52298850574713,3.57471264367816,87
"Westbrook Brewing Co.",24134,"[""Zwickelbier"",""India Pale Ale"",""White Thai"",""Saison-Ale"",""Belgian IPA"",""Tripel"",""Märzenbier"",""English Mild"",""Citrus Ninja Exchange"",""Batch 1"",""Citra Rye Pale Ale"",""Belgian Pale"",""Dark Helmet""]","[""73923"",""65038"",""65020"",""72628"",""66237"",""66582"",""73704"",""70101"",""73477"",""65039"",""69248"",""64990"",""75511""]",13,4.035,3.965,4.03,4.04,3.995,100
"Weston Brewing Company & O'Malley's Pub",13602,"[""Brew Labs #3 Pub Warmer Ale"",""Prototype Stout"",""O'Malley's Festival Ale Irish Style Brown"",""Drop Kick Ale"",""Li'L Lucy's Hot Pepper Ale"",""Omalley's Irish Cream Ale"",""Leapin' Leprechaun Ale"",""SunRyes Ale"",""O'Malley's ISB Irish Style Bitter"",""Brew Labs #1 India Pale Ale""]","[""64072"",""67594"",""40657"",""51870"",""59279"",""30758"",""48107"",""44104"",""40616"",""56189""]",10,2.83898305084746,2.79661016949153,3.1228813559322,3,2.80508474576271,118
"Weyerbacher Brewing Co.",392,"[""Blanche"",""Autumn Fest"",""Imperial Pumpkin Ale"",""Old Heathen Imperial Stout"",""India Pale Ale"",""Mike"",""Juliet"",""Lima"",""Papa"",""Sierra"",""Oscar"",""Fourteen Special Dark"",""Prophecy"",""Echo"",""Scotch Ale"",""Insanity"",""Tiny"",""November"",""Idiot's Drool"",""Merry Monks' Ale"",""Fourteen Ale"",""Double Simcoe IPA"",""Winter Ale"",""Belgian Style Dubbel"",""Blasphemy"",""Lager"",""Hops Infusion"",""Blithering Idiot"",""Heresy"",""Hotel"",""Rapture"",""Sixteen"",""Kilo"",""Que¿beck"",""Bravo"",""Harvest Ale"",""Verboten"",""Mild"",""Romeo"",""Riserva"",""Raspberry Imperial Stout"",""Black Hole"",""Fireside Ale"",""Foxtrot"",""Delta"",""Raspberry Beret"",""Pale Ale"",""Quad"",""Kclinger's Brown Ale"",""Twelve"",""Unfiltered Double Simcoe IPA"",""Slam Dunkel"",""ESB Ale"",""Muse Farmhouse Ale"",""Golf"",""Fifteen"",""House Ale"",""HefeWeizen"",""India"",""Eleven"",""Decadence"",""Thirteen"",""Tango""]","[""1636"",""5970"",""25880"",""1128"",""1638"",""62873"",""57838"",""60780"",""69118"",""74446"",""66944"",""54125"",""23555"",""47758"",""2688"",""18199"",""56274"",""63493"",""73862"",""6073"",""51007"",""30288"",""1591"",""3447"",""35774"",""25775"",""1483"",""1566"",""18198"",""54710"",""71953"",""69407"",""59116"",""69909"",""44653"",""44888"",""58482"",""10275"",""71954"",""43217"",""1639"",""16637"",""47137"",""49907"",""46589"",""33128"",""10373"",""1635"",""15816"",""37692"",""49891"",""37691"",""1637"",""36613"",""54415"",""59214"",""31337"",""5122"",""56074"",""31399"",""24427"",""42355"",""75430""]",63,3.77370918910073,3.86453645364536,3.91457327550937,3.81511332951477,3.85434907127076,12221
"Whistler Brewing Company",14349,"[""Classic Pale Ale"",""Premium Export Lager"",""Weissbier"",""Original Black Tusk Ale"",""Honey Lager"",""Powder Mountain Lager"",""Whiskey Jack  Ale""]","[""31985"",""31986"",""43154"",""46127"",""55235"",""69203"",""69201""]",7,3.34158415841584,3.17326732673267,3.53465346534653,3.16336633663366,3.1980198019802,101
"Whitbread PLC",9,"[""Mackeson Triple XXX Stout"",""Whitbread Pale Ale"",""Mackeson Stout"",""Campbell's Scotch Ale"",""Whitbread Gold Label""]","[""19"",""1860"",""17237"",""31354"",""12652""]",5,3.82466063348416,3.77205882352941,4.01809954751131,3.80486425339366,3.85803167420814,884
"White Birch Brewing",20417,"[""White Birch Barrel Aged Barley Wine"",""White Birch Barrel Aged Tripel"",""White Birch Barrel Aged AKA American Ale"",""White Birch Hooksett Ale"",""White Birch Saison"",""White Birch 2 Anniversary Ale"",""White Birch Espresso Imperial Stout"",""White Birch Belgian Style Pale Ale"",""White Birch Apprentice Series Natasha Ale"",""White Birch Tripel"",""White Birch Apprentice Series Aloha Ale"",""White Birch Colonial Ale"",""White Birch Barrel Aged Rye Four"",""White Birch Berliner Weisse"",""White Birch Oak Sennex Torva Saison"",""White Birch Barrel Aged Night Falls"",""White Birch Oak Aged Pilot Project"",""White Birch Barrel Aged Elysium"",""White Birch Apprentice Series Eorna Ceol Ale"",""White Birch Birchwood Smoked Stout"",""White Birch Barley Wine Ale"",""White Birch Barrel Aged Morning Breaks"",""White Birch Eerst Ale"",""White Birch Bohemian Edition Tripel"",""White Birch Quad"",""White Birch Apprentice Series Camp Travis"",""White Birch Wild Ale"",""White Birch Oak Aged Tripel"",""White Birch Tavern Ale"",""White Birch Collaboration Series Moonlight Ale"",""White Birch Indulgence Ale"",""White Birch 1 Anniversary Ale"",""White Birch Barrel Aged Indomitus American Wild Ale"",""White Birch Holiday Ale 2009"",""White Birch Wild AKA American Wild Ale"",""White Birch Apprentice Series Nyx"",""White Birch Dubbel"",""White Birch Winter Warmer"",""White Birch Cherry Quad"",""White Birch Farmhouse Red"",""White Birch Night Falls"",""White Birch Oak Aged Old Stone Wall Ale"",""White Birch Wrigian"",""White Birch Apprentice Series Deviant Monk Oak Aged Ale"",""White Birch Hop Session Ale""]","[""54654"",""53541"",""54782"",""65638"",""52795"",""71403"",""53005"",""51844"",""62962"",""52650"",""58283"",""71989"",""62838"",""59462"",""60899"",""66489"",""55672"",""64148"",""73190"",""72789"",""66609"",""65777"",""51843"",""56739"",""66917"",""70003"",""53145"",""53393"",""66112"",""58282"",""57746"",""59509"",""59463"",""54484"",""60900"",""68155"",""53581"",""56388"",""55671"",""71527"",""65695"",""62818"",""56873"",""71988"",""67523""]",45,3.63746065057712,3.69622245540399,3.78016789087093,3.60440713536201,3.64165792235047,953
"Whitewater Brewing Co",3415,"[""Belfast Black"",""Nut Brown"",""White Gold"",""Clotworthy Dobbin"",""Belfast Lager"",""Belfast Ale"",""Solstice Pale Ale""]","[""53327"",""19322"",""20788"",""33820"",""38838"",""16371"",""19321""]",7,4.02777777777778,3.73611111111111,3.79166666666667,3.77777777777778,3.79166666666667,36
"Widmer Brothers Brewing Company",8,"[""Widmer Hefeweizen"",""W'11 (KGB Imperial Stout)"",""Old Embalmer"",""Drifter Pale Ale"",""Okto"",""Brrr"",""Drop Top Amber"",""Broken Halo IPA"",""X-114 IPA"",""Deadlift Imperial IPA"",""Spring Run IPA"",""Barrel Aged Brrrbon (Brothers' Reserve Series)"",""Lemongrass Wheat Ale (Brothers' Reserve Series)"",""W'06 N.W. Red Ale"",""Snowplow Milk Stout"",""Three Kings"",""Halo"",""84/09 Double Alt (25th Anniversary Beer)"",""Winternacht"",""Hop Jack Pale Ale"",""Widberry"",""Hooligan"",""Prickly Pear Braggot (Brothers' Reserve Series)"",""W'09 Belgian Style Ale"",""Nelson O'rye-ly"",""Springfest"",""W'08 Crimson Wheat"",""Pitch Black IPA"",""Nelson Imperial IPA"",""Falconer's IPA"",""W'07 Pale Ale"",""Cherry Oak Doppelbock (Brothers' Reserve Series)"",""Citra Summer Blonde Brew"",""Dortmunder Lager"",""Cherry Bomb"",""Vienna Lager"",""Sunburn Summer Brew"",""Galaxy Hopped Barleywine Ale (Brothers' Reserve Series)"",""Northwest Red Ale"",""Belgian Wit"",""W'05 India Pale Ale"",""Milk Stout"",""Sommerbräu"",""Czech Pilsner"",""Brown Porter"",""Blonde Ale"",""O'Ryely IPA"",""Alt"",""Tripel Threat"",""Doppelbock""]","[""17"",""10536"",""19194"",""46767"",""25752"",""45454"",""8917"",""29663"",""46205"",""55286"",""3893"",""62040"",""73788"",""28449"",""20317"",""7455"",""20849"",""47886"",""2267"",""16"",""1233"",""31930"",""57332"",""47265"",""64790"",""783"",""40555"",""54262"",""67866"",""72696"",""34658"",""52848"",""68601"",""36102"",""26367"",""63242"",""58274"",""67472"",""23438"",""32350"",""21865"",""10537"",""18"",""71966"",""31009"",""1190"",""76345"",""18433"",""14685"",""3890""]",50,3.6600482962168,3.55165012074054,3.67359806815133,3.56533404883284,3.56976120203917,3727
